Id,LotShape_code,LandSlope_code,ExterQual_code,ExterCond_code,BsmtQual_code,BsmtCond_code,BsmtExposure_code,BsmtFinType1_code,BsmtFinType2_code,HeatingQC_code,KitchenQual_code,Functional_code,FireplaceQu_code,GarageFinish_code,GarageQual_code,GarageCond_code,PavedDrive_code,PoolQC_code,Fence_code,SalePrice
1267,3,3,2,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,0,0.0,2.0,122000
1268,3,3,5,3,5.0,3.0,4.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,378500
1269,3,2,3,4,3.0,3.0,2.0,2.0,0.0,5,4,8,4.0,1.0,3.0,3.0,2,0.0,3.0,381000
1270,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,144000
1271,4,1,4,3,4.0,3.0,4.0,5.0,0.0,3,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,260000
1272,3,3,3,3,3.0,3.0,1.0,0.0,0.0,4,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,185750
1273,3,3,3,3,3.0,3.0,1.0,3.0,1.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,137000
1274,3,3,3,3,3.0,3.0,3.0,4.0,0.0,4,5,8,4.0,2.0,3.0,3.0,2,0.0,4.0,177000
1275,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,139000
1276,4,3,3,3,3.0,3.0,1.0,2.0,0.0,4,3,8,0.0,1.0,3.0,2.0,2,0.0,0.0,137000
1277,3,3,3,3,3.0,4.0,1.0,3.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,162000
1278,3,3,3,3,4.0,3.0,3.0,4.0,0.0,2,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,197900
1279,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,237000
1280,4,3,3,4,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,68400
1281,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,227000
1282,3,3,3,3,4.0,3.0,1.0,4.0,0.0,3,3,8,3.0,3.0,4.0,4.0,2,0.0,0.0,180000
1283,3,3,3,3,4.0,3.0,2.0,1.0,2.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,150500
1284,4,3,3,3,3.0,3.0,3.0,0.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,139000
1285,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,4,6,4.0,1.0,3.0,3.0,2,0.0,0.0,169000
1286,4,3,3,2,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,132500
1287,4,3,3,3,3.0,3.0,1.0,4.0,2.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,143000
1288,3,2,3,4,3.0,3.0,3.0,2.0,0.0,2,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,190000
1289,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,5,8,5.0,3.0,3.0,3.0,2,0.0,0.0,278000
1290,3,3,4,3,4.0,3.0,2.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,281000
1291,3,3,3,3,3.0,3.0,3.0,5.0,0.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,180500
1292,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,119500
1293,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,6,0.0,2.0,3.0,3.0,2,0.0,0.0,107500
1294,4,3,3,3,4.0,3.0,1.0,5.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,3.0,162900
1295,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,115000
1296,4,3,3,3,3.0,3.0,3.0,3.0,0.0,4,3,8,0.0,2.0,3.0,3.0,2,0.0,3.0,138500
1297,4,3,3,4,3.0,3.0,2.0,4.0,0.0,4,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,155000
1298,4,3,3,3,4.0,3.0,4.0,5.0,0.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,140000
1299,1,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,3.0,0.0,160000
1300,4,3,3,3,3.0,3.0,1.0,1.0,2.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,4.0,154000
1301,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,225000
1302,3,3,3,3,3.0,3.0,1.0,3.0,0.0,2,4,8,4.0,1.0,3.0,3.0,1,0.0,0.0,177500
1303,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,290000
1304,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,232000
1305,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,4,0.0,1.0,3.0,3.0,2,0.0,0.0,130000
1306,3,3,4,3,5.0,3.0,1.0,5.0,0.0,5,5,8,5.0,3.0,3.0,3.0,2,0.0,0.0,325000
1307,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,202500
1308,4,3,3,4,4.0,4.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,138000
1309,4,3,3,3,3.0,3.0,1.0,5.0,4.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,3.0,147000
1310,4,3,3,3,4.0,3.0,1.0,5.0,0.0,4,4,8,0.0,2.0,3.0,3.0,2,0.0,3.0,179200
1311,4,3,4,4,4.0,3.0,3.0,5.0,0.0,3,5,8,3.0,3.0,3.0,3.0,2,0.0,0.0,335000
1312,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,203000
1313,3,3,4,3,5.0,3.0,1.0,5.0,0.0,5,4,8,5.0,2.0,4.0,4.0,2,0.0,0.0,302000
1314,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,333168
1315,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,119000
1316,4,3,3,3,2.0,3.0,2.0,4.0,1.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,206900
1317,3,3,4,3,5.0,3.0,4.0,0.0,0.0,5,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,295493
1318,4,3,4,3,5.0,4.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,208900
1319,2,3,4,3,4.0,3.0,4.0,0.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,275000
1320,4,3,3,3,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,111000
1321,4,3,3,3,3.0,3.0,1.0,4.0,2.0,4,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,156500
1322,3,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,0.0,1.0,3.0,2.0,2,0.0,0.0,72500
1323,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,190000
1324,4,3,2,3,3.0,3.0,1.0,1.0,0.0,4,2,8,0.0,0.0,0.0,0.0,2,0.0,0.0,82500
1325,4,3,4,3,5.0,3.0,3.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,147000
1326,4,3,3,3,3.0,2.0,1.0,0.0,0.0,2,3,8,0.0,0.0,0.0,0.0,0,0.0,2.0,55000
1327,4,2,3,3,3.0,3.0,1.0,2.0,0.0,5,4,8,0.0,0.0,0.0,0.0,2,0.0,0.0,79000
1328,4,3,4,4,3.0,3.0,1.0,4.0,0.0,5,4,8,5.0,1.0,3.0,3.0,2,0.0,2.0,130500
1329,4,3,4,4,4.0,3.0,1.0,1.0,0.0,5,3,5,3.0,1.0,2.0,3.0,2,0.0,2.0,256000
1330,3,3,3,3,4.0,3.0,1.0,0.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,176500
1331,4,3,4,3,4.0,4.0,3.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,227000
1332,3,3,3,3,3.0,3.0,3.0,4.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,132500
1333,4,2,3,3,3.0,3.0,2.0,4.0,0.0,5,3,8,4.0,1.0,2.0,2.0,2,0.0,0.0,100000
1334,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,2.0,125500
1335,4,3,3,3,3.0,3.0,1.0,1.0,0.0,3,3,7,0.0,1.0,3.0,3.0,2,0.0,0.0,125000
1336,4,3,3,3,4.0,3.0,1.0,4.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,167900
1337,3,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135000
1338,3,2,3,3,3.0,3.0,1.0,0.0,0.0,2,2,8,0.0,0.0,0.0,0.0,0,0.0,0.0,52500
1339,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,200000
1340,3,3,3,4,3.0,3.0,2.0,2.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,128500
1341,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,123000
1342,4,3,3,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,155000
1343,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,228500
1344,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,3,8,3.0,1.0,2.0,2.0,2,0.0,0.0,177000
1345,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,155835
1346,4,3,3,3,3.0,3.0,1.0,4.0,0.0,4,2,8,0.0,1.0,3.0,3.0,2,0.0,0.0,108500
1347,2,3,3,3,3.0,3.0,1.0,3.0,2.0,3,3,8,4.0,2.0,4.0,3.0,2,0.0,0.0,262500
1348,3,3,4,3,5.0,3.0,4.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,283463
1349,1,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,2.0,2.0,3.0,3.0,2,0.0,0.0,215000
1350,4,3,3,4,3.0,2.0,1.0,1.0,0.0,2,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,122000
1351,4,3,3,3,3.0,3.0,1.0,1.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,200000
1352,3,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,4.0,3.0,3.0,3.0,2,0.0,0.0,171000
1353,4,3,4,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,134900
1354,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,5.0,3.0,3.0,3.0,2,0.0,0.0,410000
1355,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,235000
1356,3,3,3,3,3.0,3.0,1.0,0.0,0.0,4,4,8,3.0,2.0,3.0,3.0,2,0.0,4.0,170000
1357,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,3.0,110000
1358,3,3,3,3,3.0,3.0,1.0,5.0,0.0,5,3,8,2.0,3.0,3.0,3.0,2,0.0,0.0,149900
1359,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,177500
1360,4,3,4,3,5.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,315000
1361,4,3,3,3,3.0,2.0,1.0,0.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,189000
1362,3,2,4,3,5.0,3.0,3.0,4.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,260000
1363,3,3,3,4,3.0,2.0,1.0,0.0,0.0,4,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,104900
1364,3,3,3,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,156932
1365,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,144152
1366,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,216000
1367,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,193000
1368,4,3,3,3,3.0,3.0,1.0,4.0,2.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,127000
1369,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,144000
1370,2,3,4,3,4.0,3.0,3.0,3.0,5.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,232000
1371,4,3,2,3,3.0,3.0,1.0,4.0,2.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,105000
1372,4,3,3,3,3.0,3.0,3.0,3.0,0.0,4,4,8,3.0,2.0,3.0,3.0,2,0.0,2.0,165500
1373,4,3,3,3,4.0,3.0,3.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,274300
1374,4,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,466500
1375,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,250000
1376,3,3,4,3,4.0,3.0,4.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,239000
1377,4,3,3,3,4.0,3.0,2.0,2.0,0.0,3,3,8,0.0,1.0,2.0,3.0,2,0.0,0.0,91000
1378,4,3,3,3,3.0,3.0,1.0,1.0,3.0,5,3,6,0.0,1.0,3.0,3.0,2,0.0,0.0,117000
1379,4,3,3,3,3.0,2.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,83000
1380,4,3,3,3,4.0,3.0,1.0,0.0,0.0,4,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,167500
1381,4,3,3,2,3.0,2.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,2.0,2,0.0,0.0,58500
1382,3,3,3,3,3.0,3.0,2.0,3.0,0.0,5,3,8,4.0,3.0,3.0,3.0,2,0.0,0.0,237500
1383,4,3,3,3,2.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,0,0.0,0.0,157000
1384,4,3,3,4,3.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,0,0.0,0.0,112000
1385,4,3,3,3,3.0,3.0,2.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,1,0.0,2.0,105000
1386,4,3,3,4,3.0,3.0,1.0,3.0,0.0,4,4,8,0.0,1.0,3.0,3.0,0,0.0,2.0,125500
1387,3,3,3,3,4.0,3.0,1.0,3.0,1.0,3,4,8,3.0,2.0,3.0,3.0,2,1.0,2.0,250000
1388,4,3,3,4,3.0,3.0,1.0,2.0,1.0,3,4,8,4.0,1.0,3.0,3.0,2,0.0,3.0,136000
1389,3,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,377500
1390,4,3,3,4,3.0,4.0,1.0,4.0,0.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,131000
1391,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,235000
1392,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,5,0.0,1.0,3.0,3.0,2,0.0,0.0,124000
1393,4,3,3,3,3.0,3.0,3.0,4.0,0.0,3,3,8,1.0,2.0,3.0,3.0,2,0.0,1.0,123000
1394,4,3,3,3,2.0,3.0,1.0,0.0,0.0,5,3,8,3.0,1.0,4.0,3.0,2,0.0,0.0,163000
1395,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,246578
1396,3,3,4,3,4.0,4.0,4.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,281213
1397,3,1,3,3,3.0,3.0,3.0,3.0,2.0,3,3,7,3.0,1.0,3.0,3.0,0,0.0,0.0,160000
1398,4,3,3,3,3.0,3.0,2.0,0.0,0.0,5,3,8,0.0,1.0,2.0,2.0,0,0.0,0.0,137500
1399,4,3,3,3,3.0,3.0,1.0,2.0,3.0,4,3,7,0.0,1.0,3.0,3.0,2,0.0,4.0,138000
1400,4,3,3,3,3.0,3.0,1.0,3.0,0.0,5,4,8,4.0,1.0,2.0,3.0,2,0.0,2.0,137450
1401,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,120000
1402,3,3,3,3,3.0,3.0,1.0,5.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,193000
1403,4,3,4,3,4.0,4.0,3.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,193879
1404,3,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,282922
1405,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,105000
1406,3,2,4,3,5.0,3.0,4.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,275000
1407,4,3,3,3,4.0,3.0,3.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,133000
1408,3,3,3,3,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,0.0,0.0,0.0,2,0.0,2.0,112000
1409,4,3,3,3,2.0,3.0,1.0,0.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,125500
1410,3,3,3,4,4.0,3.0,1.0,0.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,2.0,215000
1411,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,230000
1412,4,3,3,4,3.0,3.0,1.0,3.0,0.0,5,3,6,0.0,1.0,3.0,3.0,2,0.0,2.0,140000
1413,4,3,3,3,0.0,0.0,0.0,0.0,0.0,2,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,90000
1414,3,3,4,3,4.0,4.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,257000
1415,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,4,8,4.0,1.0,3.0,3.0,0,0.0,0.0,207000
1416,4,3,4,3,4.0,3.0,1.0,4.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,175900
1417,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,3,8,0.0,1.0,3.0,3.0,0,0.0,0.0,122500
1418,3,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,340000
1419,4,3,3,3,3.0,3.0,1.0,3.0,2.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,124000
1420,3,3,4,4,3.0,3.0,3.0,2.0,0.0,4,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,223000
1421,4,3,3,3,3.0,3.0,1.0,4.0,0.0,4,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,179900
1422,4,3,3,3,4.0,3.0,1.0,4.0,0.0,3,3,8,2.0,2.0,3.0,3.0,2,0.0,0.0,127500
1423,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,136500
1424,3,3,4,4,4.0,3.0,3.0,0.0,0.0,3,4,8,4.0,1.0,4.0,4.0,2,3.0,4.0,274970
1425,4,3,3,3,3.0,3.0,1.0,4.0,2.0,3,3,7,3.0,1.0,3.0,3.0,2,0.0,3.0,144000
1426,3,3,4,3,3.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,142000
1427,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,271000
1428,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,140000
1429,4,3,3,4,3.0,3.0,1.0,3.0,0.0,3,4,8,4.0,1.0,3.0,3.0,2,0.0,2.0,119000
1430,3,3,4,4,4.0,3.0,1.0,3.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,182900
1431,1,3,4,3,4.0,4.0,3.0,0.0,0.0,5,3,8,4.0,3.0,3.0,3.0,2,0.0,0.0,192140
1432,3,3,3,3,4.0,3.0,1.0,1.0,0.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,143750
1433,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,2.0,2.0,2,0.0,0.0,64500
1434,3,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,186500
1435,4,2,3,3,3.0,3.0,1.0,4.0,0.0,2,3,8,4.0,2.0,3.0,3.0,1,0.0,0.0,160000
1436,4,3,4,4,3.0,3.0,1.0,0.0,0.0,3,4,8,4.0,2.0,3.0,3.0,2,0.0,4.0,174000
1437,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,120500
1438,4,3,5,3,5.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,394617
1439,4,3,3,3,3.0,3.0,1.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,149700
1440,4,3,3,3,3.0,3.0,1.0,5.0,2.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,197000
1441,3,2,3,3,5.0,3.0,1.0,0.0,0.0,2,3,7,4.0,3.0,3.0,3.0,2,0.0,0.0,191000
1442,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,149300
1443,4,3,5,3,5.0,3.0,3.0,5.0,0.0,5,5,8,5.0,3.0,3.0,3.0,2,0.0,0.0,310000
1444,4,3,3,3,3.0,3.0,1.0,0.0,0.0,2,2,8,4.0,1.0,2.0,1.0,1,0.0,0.0,121000
1445,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,179600
1446,4,3,3,3,3.0,3.0,4.0,1.0,2.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,129000
1447,3,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,1,0.0,0.0,157900
1448,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,240000
1449,4,3,3,3,2.0,3.0,1.0,0.0,0.0,4,3,6,0.0,1.0,2.0,3.0,2,0.0,3.0,112000
1450,4,3,3,3,4.0,3.0,3.0,5.0,0.0,5,5,8,0.0,0.0,0.0,0.0,2,0.0,0.0,92000
1451,4,3,3,3,4.0,3.0,1.0,0.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,136000
1452,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,287090
1453,4,3,3,3,4.0,3.0,4.0,5.0,0.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,145000
1454,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,84500
1455,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,185000
1456,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,175000
1457,4,3,3,3,4.0,3.0,1.0,4.0,2.0,3,3,7,3.0,1.0,3.0,3.0,2,0.0,2.0,210000
1458,4,3,5,4,3.0,4.0,1.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,4.0,266500
1459,4,3,3,3,3.0,3.0,2.0,5.0,2.0,4,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,142125
1460,4,3,4,3,3.0,3.0,1.0,3.0,1.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,147500
